1199	c79	10783.02	99.8	alive
1199	c80	10772.55	99.7	alive
1199	c81	10760.47	99.6	alive
1199	c82	10795.21	100.0	alive
1199	c83	10782.26	99.8	alive
1199	c84	10788.65	99.9	alive
1199	w85	10788.31	99.9	alive
1199	w86	10791.82	99.9	alive
1199	w87	10790.06	99.9	alive
1199	w88	10796.18	100.0	alive
1199	w89	10798.80	100.0	alive
1199	w90	10798.80	100.0	alive
1199	w91	10798.80	100.0	alive
1199	t392	10798.43	100.0	alive
1199	t393	10798.46	100.0	alive
1199	t494	10793.28	99.9	alive
1199	t495	10774.62	99.8	alive
1199	t496	10765.95	99.7	alive
1199	t497	10769.18	99.7	alive
1199	t1098	10798.49	100.0	alive
1199	t1099	10798.47	100.0	alive

1499	p0	10771.42	99.7	alive
1499	p1	10791.45	99.9	alive
1499	p2	10786.73	99.9	alive
1499	p3	10797.35	100.0	alive
1499	p4	10785.74	99.9	alive
1499	p5	10794.67	100.0	alive
1499	p6	10787.04	99.9	alive
1499	p7	10797.29	100.0	alive
1499	p8	10767.56	99.7	alive
1499	p9	10789.38	99.9	alive
1499	p10	10795.30	100.0	alive
1499	p11	10791.49	99.9	alive
1499	p12	10770.54	99.7	alive
1499	p13	10782.62	99.8	alive
1499	p14	10775.61	99.8	alive
1499	p15	10789.93	99.9	alive
1499	p16	10788.58	99.9	alive
1499	p17	10794.72	100.0	alive
1499	p18	10797.30	100.0	alive
1499	p19	10780.58	99.8	alive
1499	p20	10797.25	100.0	alive
1499	p21	10797.38	100.0	alive
1499	p22	10794.68	100.0	alive
1499	p23	10777.92	99.8	alive
1499	p24	10758.06	99.6	alive
1499	p25	10794.77	100.0	alive
1499	p26	10791.97	99.9	alive
1499	p27	10790.84	99.9	alive
1499	p28	10792.08	99.9	alive
1499	p29	10775.52	99.8	alive
1499	p30	10791.47	99.9	alive
1499	p31	10776.93	99.8	alive
1499	p32	10785.57	99.9	alive
1499	p33	10754.53	99.6	alive
1499	p34	10797.30	100.0	alive
1499	p35	10791.17	99.9	alive
1499	p36	10776.20	99.8	alive
1499	p37	10784.07	99.9	alive
1499	p38	10797.30	100.0	alive
1499	p39	10791.49	99.9	alive
1499	p40	10792.71	99.9	alive
1499	p41	10791.48	99.9	alive
1499	p42	10797.32	100.0	alive
1499	p43	10797.34	100.0	alive
1499	p44	10770.97	99.7	alive
1499	p45	10774.91	99.8	alive
1499	p46	10789.39	99.9	alive
1499	p47	10760.15	99.6	alive
1499	p48	10794.71	100.0	alive
1499	p49	10794.73	100.0	alive
1499	p50	10791.04	99.9	alive
1499	p51	10797.36	100.0	alive
1499	p52	10775.89	99.8	alive
1499	p53	10782.02	99.8	alive
1499	p54	10791.50	99.9	alive
1499	p55	10788.52	99.9	alive
1499	p56	10772.56	99.7	alive
1499	p57	10792.47	99.9	alive
1499	p58	10788.56	99.9	alive
1499	p59	10790.30	99.9	alive
1499	c60	10743.99	99.5	alive
1499	c61	10767.87	99.7	alive
1499	c62	10759.80	99.6	alive
1499	c63	10763.24	99.7	alive
1499	c64	10774.79	99.8	alive
1499	c65	10777.60	99.8	alive
1499	c66	10729.72	99.3	alive
1499	c67	10773.76	99.8	alive
1499	c68	10721.70	99.3	alive
1499	c69	10752.70	99.6	alive
1499	c70	10779.18	99.8	alive
1499	c71	10787.48	99.9	alive
1499	c72	10791.00	99.9	alive
1499	c73	10785.03	99.9	alive
1499	c74	10786.77	99.9	alive
1499	c75	10769.44	99.7	alive
1499	c76	10737.77	99.4	alive
1499	c77	10749.35	99.5	alive
1499	c78	10784.55	99.9	alive
1499	c79	10739.25	99.4	alive
1499	c80	10748.61	99.5	alive
1499	c81	10757.66	99.6	alive
1499	c82	10779.78	99.8	alive
1499	c83	10774.60	99.8	alive
1499	c84	10778.07	99.8	alive
1499	w85	10781.87	99.8	alive
1499	w86	10789.76	99.9	alive
1499	w87	10789.76	99.9	alive
1499	w88	10785.35	99.9	alive
1499	w89	10798.50	100.0	alive
1499	w90	10798.50	100.0	alive
1499	w91	10798.50	100.0	alive
1499	t392	10791.04	99.9	alive
1499	t393	10798.01	100.0	alive
1499	t494	10787.53	99.9	alive
1499	t495	10771.29	99.7	alive
1499	t496	10743.74	99.5	alive
1499	t497	10763.39	99.7	alive
1499	t1098	10798.13	100.0	alive
1499	t1099	10798.12	100.0	alive

1799	p0	10748.57	99.5	alive
1799	p1	10791.00	99.9	alive
1799	p2	10786.28	99.9	alive
1799	p3	10796.90	100.0	alive
1799	p4	10785.29	99.9	alive
1799	p5	10794.26	99.9	alive
1799	p6	10781.57	99.8	alive
1799	p7	10791.05	99.9	alive
1799	p8	10767.11	99.7	alive
1799	p9	10788.93	99.9	alive
1799	p10	10794.85	100.0	alive
1799	p11	10784.63	99.9	alive
1799	p12	10765.77	99.7	alive
1799	p13	10782.17	99.8	alive
1799	p14	10775.16	99.8	alive
1799	p15	10776.11	99.8	alive
1799	p16	10788.14	99.9	alive
1799	p17	10794.28	99.9	alive
1799	p18	10796.89	100.0	alive
1799	p19	10778.14	99.8	alive
1799	p20	10789.81	99.9	alive
1799	p21	10790.12	99.9	alive
1799	p22	10785.66	99.9	alive
1799	p23	10774.53	99.8	alive
1799	p24	10757.61	99.6	alive
1799	p25	10794.32	99.9	alive
1799	p26	10791.53	99.9	alive
1799	p27	10780.73	99.8	alive
1799	p28	10789.01	99.9	alive
1799	p29	10775.07	99.8	alive
1799	p30	10791.02	99.9	alive
1799	p31	10767.60	99.7	alive
1799	p32	10777.75	99.8	alive
1799	p33	10754.08	99.6	alive
1799	p34	10796.85	100.0	alive
1799	p35	10790.72	99.9	alive
1799	p36	10775.75	99.8	alive
1799	p37	10776.31	99.8	alive
1799	p38	10796.85	100.0	alive
1799	p39	10779.77	99.8	alive
1799	p40	10788.08	99.9	alive
1799	p41	10791.03	99.9	alive
1799	p42	10796.87	100.0	alive
1799	p43	10791.93	99.9	alive
1799	p44	10770.52	99.7	alive
1799	p45	10769.62	99.7	alive
1799	p46	10772.23	99.7	alive
1799	p47	10752.15	99.6	alive
1799	p48	10794.26	99.9	alive
1799	p49	10790.65	99.9	alive
1799	p50	10784.51	99.9	alive
1799	p51	10796.95	100.0	alive
1799	p52	10772.82	99.7	alive
1799	p53	10775.13	99.8	alive
1799	p54	10791.05	99.9	alive
1799	p55	10785.98	99.9	alive
1799	p56	10755.38	99.6	alive
1799	p57	10792.02	99.9	alive
1799	p58	10780.32	99.8	alive
